txn_id,car_name,nominal_kwh,usable_kwh,label_soh_abs,label_soh,soc_min_full,soc_max_full,delta_soc_full,soc_min_20_80,soc_max_20_80,delta_soc_20_80,dSOC_dt_mean,dSOC_dt_max,start_ts,end_ts,connector,seq_len
9794,BYD Atto 3 Premium,60.48,68.59630555555553,1.1341981738683125,1.05,13.0,100.0,87.0,20.0,80.0,60.0,0.03067395264116575,0.05,2024-11-03 01:05:00,2024-11-03 02:04:00,363013,61
9812,BYD Atto 3 Premium,60.48,68.40084027777776,1.1309662744341562,1.05,11.0,100.0,89.0,20.0,80.0,60.0,0.02877959927140255,0.03333333333333333,2024-11-03 13:44:00,2024-11-03 14:43:00,351898,61
9867,BYD Dolphin GLX,44.9,50.31522222222222,1.120606285572878,1.05,11.0,87.0,76.0,20.0,80.0,60.0,0.0328415300546448,0.05,2024-11-06 01:03:00,2024-11-06 01:44:00,351898,61
9885,BYD Atto 3 Premium,60.48,66.62391666666667,1.1015859237213406,1.05,18.0,100.0,82.0,20.0,80.0,60.0,0.031821493624772317,0.05,2024-11-07 01:04:00,2024-11-07 02:01:00,363012,61
9900,BYD Dolphin GLX,44.9,70.09239583333333,1.5610778582034148,1.05,15.0,100.0,85.0,20.0,80.0,60.0,0.02978142076502732,0.03333333333333333,2024-11-07 07:25:00,2024-11-07 08:29:00,351899,61
9992,BYD Atto 3 Premium,60.48,68.96033333333334,1.140217151675485,1.05,12.0,100.0,88.0,20.0,80.0,60.0,0.03639344262295081,0.05,2024-11-11 00:50:00,2024-11-11 01:46:00,351898,61
10028,BYD Atto 3 Premium,60.48,67.60619444444444,1.1178272890946501,1.05,13.0,100.0,87.0,20.0,80.0,60.0,0.029672131147540984,0.05,2024-11-12 00:41:00,2024-11-12 01:45:00,363012,61
10054,Vinfast VF5,37.23,20.117802083333334,0.5403653527621095,0.7,15.0,97.0,82.0,20.0,80.0,60.0,0.022677595628415294,0.03333333333333333,2024-11-12 09:36:00,2024-11-12 10:58:00,363013,61
10388,BYD Dolphin GLX,44.9,42.77341570831784,0.9526373208979475,0.9526373208979475,0.0,99.0,99.0,20.0,80.0,60.0,0.09395499157718701,0.4833333525392752,2024-11-22 01:12:00,2024-11-22 02:12:00,351898,61
10499,BYD Dolphin GLX,44.9,56.56386805555556,1.2597743442217275,1.05,19.0,85.0,66.0,20.0,80.0,60.0,0.03180327868852459,0.05,2024-11-23 11:46:00,2024-11-23 12:25:00,363013,61
10562,BYD Atto 3 Premium,60.48,69.75763888888889,1.1534001139035863,1.05,19.0,86.0,67.0,20.0,80.0,60.0,0.031193078324225867,0.05,2024-11-25 07:27:00,2024-11-25 08:08:00,363012,61
10787,BYD Atto 3 Premium,60.48,74.07099999999998,1.224718915343915,1.05,17.0,83.0,66.0,20.0,80.0,60.0,0.02550091074681238,0.03333333333333333,2024-11-28 09:06:00,2024-11-28 09:54:00,351899,61
10790,BYD Atto 3 Premium,60.48,67.49144444444445,1.115929967666079,1.05,9.0,100.0,91.0,20.0,80.0,60.0,0.031730418943533706,0.05,2024-11-28 11:11:00,2024-11-28 12:07:00,363013,61
10877,BYD Seal Perfomance,82.56,66.43573611111111,0.8046964160745047,0.8046964160745047,17.0,100.0,83.0,20.0,80.0,60.0,0.027613843351548262,0.05,2024-11-30 13:41:00,2024-11-30 14:45:00,363013,61
11008,BYD Atto 3 Dynamic,49.92,60.76577777777778,1.2172631766381765,1.05,18.0,100.0,82.0,20.0,80.0,60.0,0.033970856102003635,0.05,2024-12-05 05:49:00,2024-12-05 06:43:00,351899,61
11080,BYD Seal Perfomance,82.56,95.46920833333336,1.1563615350452199,1.05,10.0,100.0,90.0,20.0,80.0,60.0,0.023588342440801453,0.03333333333333333,2024-12-06 15:30:00,2024-12-06 16:43:00,363013,61
11137,BYD Atto 3 Dynamic,49.92,72.00624096367868,1.442432711612153,1.05,0.0,100.0,100.0,20.0,80.0,60.0,0.1552580451512022,0.566666700442634,2024-12-09 07:01:00,2024-12-09 07:51:00,351898,61
11140,BYD Atto 3 Dynamic,49.92,68.73199652777777,1.376842879162215,1.05,19.0,100.0,81.0,20.0,80.0,60.0,0.030546448087431694,0.05,2024-12-09 09:06:00,2024-12-09 10:02:00,351898,61
11173,BYD Atto 3 Dynamic,49.92,37.82968338972483,0.7578061576467313,0.7578061576467313,0.0,98.0,98.0,20.0,80.0,60.0,0.5587335830770477,0.9333333630032019,2024-12-10 03:28:00,2024-12-10 04:11:00,363013,61
11203,BYD Atto 3 Dynamic,49.92,62.561185185185174,1.2532288698955363,1.05,19.0,94.0,75.0,20.0,80.0,60.0,0.0363023679417122,0.05,2024-12-11 06:20:00,2024-12-11 07:05:00,351899,61
11244,BYD Seal Perfomance,82.56,95.88947222222222,1.1614519406761412,1.05,4.0,87.0,83.0,20.0,80.0,60.0,0.02796903460837887,0.05,2024-12-12 13:04:00,2024-12-12 13:58:00,363013,61
11256,BYD Atto 3 Premium,60.48,66.569875,1.1006923776455027,1.05,18.0,86.0,68.0,20.0,80.0,60.0,0.023679417122040077,0.03333333333333333,2024-12-13 02:56:00,2024-12-13 03:48:00,363013,61
11261,BYD Atto 3 Dynamic,49.92,64.1651701388889,1.285359978743768,1.05,12.0,90.0,78.0,20.0,80.0,60.0,0.0345719489981785,0.05,2024-12-13 06:04:00,2024-12-13 06:45:00,351899,61
11293,BYD Atto 3 Premium,60.48,66.79609722222223,1.1044328244415051,1.05,18.0,100.0,82.0,20.0,80.0,60.0,0.03542805100182148,0.05,2024-12-13 11:35:00,2024-12-13 12:31:00,363012,61
11436,BYD Dolphin GLX,44.9,49.26539236111111,1.097224774189557,1.05,10.0,100.0,90.0,20.0,80.0,60.0,0.033260473588342436,0.05,2024-12-18 00:32:00,2024-12-18 01:33:00,351898,61
11441,BYD Atto 3 Premium,60.48,67.00679861111111,1.107916643702234,1.05,17.0,100.0,83.0,20.0,80.0,60.0,0.033205828779599274,0.05,2024-12-18 01:20:00,2024-12-18 02:15:00,363012,61
11466,BYD Atto 3 Dynamic,49.92,66.16497222222222,1.325420116631054,1.05,12.0,92.0,80.0,20.0,80.0,60.0,0.03258652094717668,0.05,2024-12-18 09:38:00,2024-12-18 10:26:00,351899,61
11522,BYD Atto 3 Premium,60.48,64.99570833333334,1.074664489638448,1.05,18.0,100.0,82.0,20.0,80.0,60.0,0.024134790528233148,0.03333333333333333,2024-12-20 06:12:00,2024-12-20 07:20:00,363012,61
11530,BYD Dolphin GLX,44.9,24.757804494911134,0.5513987638064841,0.7,0.0,100.0,100.0,20.0,80.0,60.0,0.588432898582913,0.950000073611742,2024-12-20 10:47:00,2024-12-20 11:25:00,351898,61
11662,BYD Dolphin GLX,44.9,49.072572916666665,1.0929303544914626,1.05,5.0,100.0,95.0,20.0,80.0,60.0,0.03481785063752276,0.05,2024-12-24 00:06:00,2024-12-24 01:04:00,351898,61
11665,BYD Atto 3 Premium,60.48,66.39836111111111,1.0978564998530278,1.05,8.0,100.0,92.0,20.0,80.0,60.0,0.023679417122040077,0.03333333333333333,2024-12-24 01:13:00,2024-12-24 02:29:00,363013,61
11737,BYD Atto 3 Dynamic,49.92,68.1001111111111,1.3641849180911678,1.05,7.0,100.0,93.0,20.0,80.0,60.0,0.028051001821493622,0.03333333333333333,2024-12-25 10:04:00,2024-12-25 11:10:00,363013,61
12151,BYD Dolphin GLX,44.9,67.11354513888887,1.4947337447414002,1.05,0.0,100.0,100.0,20.0,80.0,60.0,0.02340619307832422,0.03333333333333333,2024-12-26 13:33:00,2024-12-26 14:52:00,351899,61
12201,BYD Atto 3 Premium,60.48,64.947375,1.0738653273809524,1.05,12.0,100.0,88.0,20.0,80.0,60.0,0.024316939890710383,0.03333333333333333,2024-12-27 11:34:00,2024-12-27 12:47:00,702618,61
12203,BYD Atto 3 Premium,60.48,67.09948958333335,1.10944923252866,1.05,12.0,100.0,88.0,20.0,80.0,60.0,0.030346083788706745,0.05,2024-12-27 11:50:00,2024-12-27 12:53:00,363013,61
12218,BYD Dolphin GLX,44.9,61.44905555555556,1.3685758475624847,1.05,5.0,88.0,83.0,20.0,80.0,60.0,0.02686703096539162,0.03333333333333333,2024-12-27 18:17:00,2024-12-27 19:13:00,628886,61
12225,BYD Atto 3 Premium,60.48,48.149236111111115,0.7961183219429748,0.7961183219429748,18.0,100.0,82.0,20.0,80.0,60.0,0.02595628415300547,0.03333333333333333,2024-12-28 01:33:00,2024-12-28 02:37:00,699355,61
12428,BYD Atto 3 Premium,60.48,68.92325347222223,1.1396040587338332,1.05,8.0,94.0,86.0,20.0,80.0,60.0,0.03237704918032787,0.05,2025-01-01 11:23:00,2025-01-01 12:17:00,351898,61
12472,BYD Dolphin GLX,44.9,49.63776388888889,1.1055181267013117,1.05,9.0,100.0,91.0,20.0,80.0,60.0,0.032677595628415296,0.05,2025-01-03 00:12:00,2025-01-03 01:12:00,351898,61
12523,BYD Atto 3 Premium,60.48,60.22816875,0.9958361235119049,0.9958361235119049,0.0,88.0,88.0,20.0,80.0,60.0,0.056840720498944106,0.41666667080587816,2025-01-04 05:39:00,2025-01-04 06:28:00,702620,61
12883,BYD Atto 3 Premium,60.48,65.16433333333333,1.0774526014109347,1.05,11.0,100.0,89.0,20.0,80.0,60.0,0.03025500910746812,0.05,2025-01-09 11:28:00,2025-01-09 12:30:00,363012,61
12893,BYD Atto 3 Premium,60.48,65.82742708333335,1.088416453097443,1.05,0.0,100.0,100.0,20.0,80.0,60.0,0.023861566484517302,0.03333333333333333,2025-01-10 02:02:00,2025-01-10 03:12:00,702620,61
12991,BYD Atto 3 Premium,60.48,55.179341049382714,0.9123568295202169,0.9123568295202169,0.0,100.0,100.0,20.0,80.0,60.0,0.1020770903108291,0.5,2025-01-12 07:41:00,2025-01-12 08:41:00,702620,61
13018,BYD Dolphin GLX,44.9,50.01795833333334,1.1139857089829253,1.05,18.0,100.0,82.0,20.0,80.0,60.0,0.03395567698846387,0.05,2025-01-13 02:27:00,2025-01-13 03:21:00,363013,61
13074,BYD Atto 3 Dynamic,49.92,48.62023958333334,0.9739631326789531,0.9739631326789531,8.0,100.0,92.0,20.0,80.0,60.0,0.033806921675774135,0.05,2025-01-14 07:21:00,2025-01-14 08:20:00,351899,61
13110,BYD Atto 3 Premium,60.48,67.35598611111112,1.1136902465461496,1.05,8.0,84.0,76.0,20.0,80.0,60.0,0.023041894353369757,0.03333333333333333,2025-01-15 00:59:00,2025-01-15 01:58:00,699355,61
13123,BYD Atto 3 Premium,60.48,49.164385416666676,0.8129031980268961,0.8129031980268961,12.0,100.0,88.0,20.0,80.0,60.0,0.029690346083788705,0.03333333333333333,2025-01-15 04:28:00,2025-01-15 05:33:00,699353,61
13129,BYD Atto 3 Dynamic,49.92,65.22577777777778,1.3066061253561254,1.05,9.0,100.0,91.0,20.0,80.0,60.0,0.03258652094717668,0.05,2025-01-15 07:04:00,2025-01-15 08:03:00,351898,61
13135,BYD Atto 3 Dynamic,49.92,67.67248611111113,1.3556187121616812,1.05,17.0,100.0,83.0,20.0,80.0,60.0,0.032003642987249545,0.05,2025-01-15 08:48:00,2025-01-15 09:43:00,351899,61
13199,BYD Dolphin GLX,44.9,49.59150000000001,1.1044877505567932,1.05,8.0,100.0,92.0,20.0,80.0,60.0,0.02741347905282331,0.03333333333333333,2025-01-17 01:14:00,2025-01-17 02:20:00,363012,61
13266,BYD Dolphin GLX,44.9,48.762,1.0860133630289532,1.05,11.0,100.0,89.0,20.0,80.0,60.0,0.03041894353369763,0.03333333333333333,2025-01-18 10:19:00,2025-01-18 11:19:00,363013,61
13288,BYD Seal Perfomance,82.56,91.4702361111111,1.1079243715008613,1.05,16.0,100.0,84.0,20.0,80.0,60.0,0.03304189435336976,0.05,2025-01-19 01:55:00,2025-01-19 02:47:00,363013,61
13387,BYD Dolphin GLX,44.9,49.06698611111111,1.0928059267508043,1.05,15.0,100.0,85.0,20.0,80.0,60.0,0.029781420765027322,0.03333333333333333,2025-01-21 01:36:00,2025-01-21 02:35:00,363012,61
13572,BYD Atto 3 Premium,60.48,68.11536111111111,1.126246050117578,1.05,10.0,99.0,89.0,20.0,80.0,60.0,0.03154826958105646,0.05,2025-01-24 03:15:00,2025-01-24 04:13:00,351899,61
13599,BYD Atto 3 Premium,60.48,67.47186111111111,1.115606169165197,1.05,9.0,95.0,86.0,20.0,80.0,60.0,0.02867030965391621,0.05,2025-01-24 08:26:00,2025-01-24 09:24:00,363012,61
13890,BYD Atto 3 Premium,60.48,67.05076041666668,1.1086435254078486,1.05,13.0,100.0,87.0,20.0,80.0,60.0,0.023406193078324228,0.03333333333333333,2025-01-30 06:52:00,2025-01-30 08:06:00,363013,61
13934,BYD Atto 3 Premium,60.48,66.39258333333333,1.0977609678130513,1.05,13.0,82.0,69.0,20.0,80.0,60.0,0.022131147540983602,0.03333333333333333,2025-01-31 19:48:00,2025-01-31 20:43:00,699697,61
13982,BYD Dolphin GLX,44.9,49.08776388888889,1.0932686834941845,1.05,12.0,96.0,84.0,20.0,80.0,60.0,0.029690346083788708,0.03333333333333333,2025-02-01 23:31:00,2025-02-02 00:24:00,628885,61
14090,BYD Atto 3 Premium,60.48,61.21730555555556,1.0121908987360377,1.0121908987360377,4.0,100.0,96.0,20.0,80.0,60.0,0.03533697632058287,0.05,2025-02-04 01:04:00,2025-02-04 02:05:00,351899,61
14150,BYD Atto 3 Dynamic,49.92,57.16838194444445,1.1451999588230057,1.05,15.0,100.0,85.0,20.0,80.0,60.0,0.025500910746812384,0.03333333333333333,2025-02-05 02:05:00,2025-02-05 03:16:00,351899,61
14188,BYD Atto 3 Premium,60.48,65.73023958333333,1.086809516920194,1.05,11.0,100.0,89.0,20.0,80.0,60.0,0.023861566484517302,0.03333333333333333,2025-02-05 12:07:00,2025-02-05 13:20:00,363012,61
14198,BYD Dolphin GLX,44.9,61.48198611111112,1.3693092675080427,1.05,18.0,100.0,82.0,20.0,80.0,60.0,0.026684881602914386,0.03333333333333333,2025-02-05 18:30:00,2025-02-05 19:28:00,628886,61
14206,BYD Atto 3 Premium,60.48,67.25361111111113,1.1119975382128162,1.05,17.0,100.0,83.0,20.0,80.0,60.0,0.023406193078324228,0.03333333333333333,2025-02-06 01:39:00,2025-02-06 02:48:00,363012,61
14282,BYD Atto 3 Premium,60.48,66.65083333333334,1.102030974426808,1.05,16.0,100.0,84.0,20.0,80.0,60.0,0.02367941712204007,0.03333333333333333,2025-02-07 08:03:00,2025-02-07 09:10:00,702618,61
14334,BYD Atto 3 Dynamic,49.92,61.63769791666667,1.234729525574252,1.05,14.0,93.0,79.0,20.0,80.0,60.0,0.03344262295081967,0.05,2025-02-08 05:35:00,2025-02-08 06:24:00,351899,61
14377,BYD Atto 3 Premium,60.48,67.56642708333334,1.1171697599757497,1.05,18.0,100.0,82.0,20.0,80.0,60.0,0.033442622950819664,0.05,2025-02-09 02:53:00,2025-02-09 03:45:00,363012,61
14428,BYD Dolphin GLX,44.9,61.486805555555556,1.3694166048007919,1.05,15.0,86.0,71.0,20.0,80.0,60.0,0.026684881602914393,0.03333333333333333,2025-02-09 15:10:00,2025-02-09 15:57:00,628886,61
14436,BYD Dolphin GLX,44.9,62.91445486111111,1.4012128031427864,1.05,8.0,96.0,88.0,20.0,80.0,60.0,0.024954462659380696,0.03333333333333333,2025-02-10 01:27:00,2025-02-10 02:35:00,351898,61
14490,BYD Atto 3 Dynamic,49.92,67.33594444444445,1.3488770922364672,1.05,2.0,100.0,98.0,20.0,80.0,60.0,0.0333879781420765,0.05,2025-02-10 11:15:00,2025-02-10 12:15:00,351899,61
14580,BYD M6 Performance,55.4,18.9624486889083,0.34228246730881406,0.7,0.0,85.0,85.0,20.0,80.0,60.0,0.7302178290145933,1.0500000625848807,2025-02-12 07:04:00,2025-02-12 07:23:00,702620,61
14713,BYD Atto 3 Premium,60.48,68.21893055555554,1.1279585078630217,1.05,11.0,100.0,89.0,20.0,80.0,60.0,0.031548269581056464,0.05,2025-02-13 11:27:00,2025-02-13 12:26:00,363012,61
14715,BYD Seal Perfomance,82.56,97.45380555555556,1.180399776593454,1.05,14.0,100.0,86.0,20.0,80.0,60.0,0.028051001821493622,0.03333333333333333,2025-02-13 12:59:00,2025-02-13 14:07:00,363012,61
14777,BYD Dolphin GLX,44.9,60.684201388888894,1.3515412336055432,1.05,19.0,100.0,81.0,20.0,80.0,60.0,0.025409836065573767,0.03333333333333333,2025-02-14 12:26:00,2025-02-14 13:32:00,363012,61
14810,BYD Dolphin GLX,44.9,49.19388121283794,1.0956320982814685,1.05,0.0,100.0,100.0,20.0,80.0,60.0,0.13805314362714816,0.5500000196695335,2025-02-15 05:49:00,2025-02-15 06:45:00,352685,61
14883,BYD Atto 3 Premium,60.48,66.2534548611111,1.095460563179747,1.05,9.0,100.0,91.0,20.0,80.0,60.0,0.0345719489981785,0.05,2025-02-17 01:35:00,2025-02-17 02:29:00,363012,61
14886,BYD Dolphin GLX,44.9,60.321791666666684,1.3434697475872313,1.05,11.0,100.0,89.0,20.0,80.0,60.0,0.027049180327868853,0.03333333333333333,2025-02-17 02:47:00,2025-02-17 03:57:00,352685,61
14892,BYD Dolphin GLX,44.9,61.771631944444444,1.3757601769364018,1.05,14.0,100.0,86.0,20.0,80.0,60.0,0.03304189435336976,0.05,2025-02-17 05:32:00,2025-02-17 06:28:00,351898,61
14959,BYD M6 Performance,55.4,11.646715461413642,0.21022952096414516,0.7,0.0,84.0,84.0,20.0,80.0,60.0,0.8667260647265849,1.1166667066017801,2025-02-18 10:48:00,2025-02-18 11:01:00,702618,61
15002,BYD M6 Performance,55.4,27.272057916959767,0.4922754136635337,0.7,0.0,84.0,84.0,20.0,80.0,60.0,0.5099172078247778,0.9000001502037299,2025-02-19 05:53:00,2025-02-19 06:25:00,702620,61
15019,BYD Atto 3 Premium,60.48,65.05033333333334,1.0755676807760144,1.05,14.0,100.0,86.0,20.0,80.0,60.0,0.02395264116575592,0.03333333333333333,2025-02-19 08:38:00,2025-02-19 09:48:00,363013,61
15051,BYD Atto 3 Dynamic,49.92,67.64557291666667,1.3550795856704059,1.05,16.0,100.0,84.0,20.0,80.0,60.0,0.03632058287795992,0.05,2025-02-20 02:43:00,2025-02-20 03:39:00,351898,61
15080,BYD Atto 3 Dynamic,49.92,67.50166666666665,1.352196848290598,1.05,16.0,92.0,76.0,20.0,80.0,60.0,0.034635701275045526,0.05,2025-02-20 07:56:00,2025-02-20 08:41:00,351899,61
15120,BYD Atto 3 Premium,60.48,67.12795833333334,1.1099199459876545,1.05,15.0,100.0,85.0,20.0,80.0,60.0,0.03191256830601093,0.05,2025-02-21 00:14:00,2025-02-21 01:12:00,363012,61
15130,BYD Dolphin GLX,44.9,61.44733333333334,1.3685374907201189,1.05,16.0,97.0,81.0,20.0,80.0,60.0,0.029234972677595627,0.03333333333333333,2025-02-21 02:29:00,2025-02-21 03:26:00,363013,61
15180,BYD Dolphin GLX,44.9,61.59544444444445,1.3718361791635736,1.05,6.0,100.0,94.0,20.0,80.0,60.0,0.030418943533697628,0.03333333333333333,2025-02-21 14:00:00,2025-02-21 15:08:00,363013,61
15196,BYD Dolphin GLX,44.9,48.95513888888888,1.0903148973026477,1.05,11.0,92.0,81.0,20.0,80.0,60.0,0.029690346083788705,0.03333333333333333,2025-02-22 02:06:00,2025-02-22 02:58:00,363012,61
15238,BYD Dolphin GLX,44.9,61.316250000000025,1.3656180400890874,1.05,12.0,100.0,88.0,20.0,80.0,60.0,0.02659380692167577,0.03333333333333333,2025-02-22 13:39:00,2025-02-22 14:47:00,363013,61
15319,BYD Atto 3 Premium,60.48,90.26277777777777,1.4924401087595531,1.05,11.0,100.0,89.0,20.0,80.0,60.0,0.033970856102003635,0.05,2025-02-24 03:23:00,2025-02-24 04:15:00,351899,61
15365,BYD M6 Performance,55.4,48.833708333333334,0.8814748796630566,0.8814748796630566,12.0,85.0,73.0,20.0,80.0,60.0,0.029690346083788705,0.03333333333333333,2025-02-24 11:13:00,2025-02-24 11:56:00,702618,61
15382,BYD Atto 3 Dynamic,49.92,55.32595833333333,1.1082924345619658,1.05,8.0,91.0,83.0,20.0,80.0,60.0,0.03357012750455373,0.05,2025-02-25 01:08:00,2025-02-25 01:56:00,363013,61
15397,BYD Atto 3 Dynamic,49.92,55.308795138888904,1.1079486205706912,1.05,16.0,90.0,74.0,20.0,80.0,60.0,0.027868852459016397,0.03333333333333333,2025-02-25 04:27:00,2025-02-25 05:17:00,699355,61
15469,BYD Dolphin GLX,44.9,60.41272569444444,1.345495004330611,1.05,13.0,100.0,87.0,20.0,80.0,60.0,0.027049180327868846,0.03333333333333333,2025-02-26 01:21:00,2025-02-26 02:28:00,363013,61
15492,BYD Atto 3 Premium,60.48,66.122,1.0932870370370371,1.05,19.0,89.0,70.0,20.0,80.0,60.0,0.0329143897996357,0.05,2025-02-26 06:30:00,2025-02-26 07:15:00,351898,61
15529,BYD M6 Performance,55.4,60.57656944444444,1.0934398816686721,1.05,16.0,96.0,80.0,20.0,80.0,60.0,0.02714025500910747,0.03333333333333333,2025-02-26 12:52:00,2025-02-26 13:49:00,363012,61
