txn_id,soc,V,I,P,R,soc_norm,delta_soc_20_80,dSOC_dt,dV_dSOC,dI_dSOC,dP_dSOC
8094,63.0,364.4,144.345,52685.5,2.5245072569191866,0.7166666666666667,60.0,0.03333333333333333,-2.9000000000000057,-29.875,-11305.5
8094,64.0,361.5,114.47,41380.0,3.1580326723158905,0.7333333333333333,60.0,0.03333333333333333,-1.3499999999999943,-13.357500000000002,-5069.5
8094,65.0,361.7,117.63,42546.5,3.0748958598996854,0.75,60.0,0.03333333333333333,0.19999999999998863,3.1600000000000037,1166.5
8094,66.0,361.9,120.79,43713.0,2.996108949416342,0.7666666666666667,60.0,0.022222222222222223,0.3499999999999943,2.740000000000002,1034.25
8094,67.0,362.4,123.11,44615.0,2.943708878238973,0.7833333333333333,60.0,0.022222222222222223,0.44999999999998863,2.249999999999993,871.5
8094,68.0,362.79999999999995,125.28999999999999,45456.0,2.895682017718892,0.8,60.0,0.03333333333333333,0.4000000000000057,2.1799999999999997,841.0
8094,69.0,363.2,127.47,46297.0,2.849297874009571,0.8166666666666667,60.0,0.022222222222222223,0.35000000000002274,0.855000000000004,354.0
8094,70.0,363.5,127.0,46164.0,2.8622047244094486,0.8333333333333334,60.0,0.022222222222222223,0.15000000000000568,-0.6099999999999994,-202.75
8094,71.0,363.5,126.25,45891.5,2.879207920792079,0.85,60.0,0.03333333333333333,0.0,-0.75,-272.5
8094,72.0,363.5,125.5,45619.0,2.896414342629482,0.8666666666666667,60.0,0.022222222222222223,0.15000000000000568,-0.005000000000002558,17.25
8094,73.0,363.8,126.24,45926.0,2.881812420785805,0.8833333333333333,60.0,0.022222222222222223,0.25,0.46999999999999886,202.5
8094,74.0,364.0,126.44,46024.0,2.8788358114520722,0.9,60.0,0.03333333333333333,0.19999999999998863,0.20000000000000284,98.0
8094,75.0,364.2,126.64,46122.0,2.875868603916614,0.9166666666666666,60.0,0.022222222222222223,0.19999999999998863,-0.14000000000000057,-26.0
8094,76.0,364.4,126.16,45972.0,2.8883956880152186,0.9333333333333333,60.0,0.022222222222222223,0.22499999999999432,0.00999999999999801,32.0
8094,77.0,364.65,126.66,46186.0,2.8789673140691616,0.95,60.0,0.03333333333333333,0.25,0.5,214.0
8094,78.0,364.9,127.16,46400.0,2.8696130858760616,0.9666666666666667,60.0,0.022222222222222223,0.2750000000000057,-0.14000000000000057,-16.5
8094,79.0,365.2,126.38,46153.0,2.8896977369837,0.9833333333333333,60.0,0.022222222222222223,0.17500000000001137,-1.0575000000000045,-364.0
8094,80.0,365.25,125.04499999999999,45672.0,2.9209484585549204,1.0,60.0,0.03333333333333333,0.05000000000001137,-1.335000000000008,-481.0
8201,20.0,361.1,180.13,65044.0,2.0046632987286963,0.0,60.0,0.03333333333333333,0.35000000000002274,-0.024999999999977263,54.0
8201,21.0,361.45000000000005,180.10500000000002,65098.0,2.0068848727131394,0.016666666666666666,60.0,0.03333333333333333,0.3499999999999943,-0.024999999999991473,54.0
8201,22.0,361.8,180.08,65152.0,2.009107063527321,0.03333333333333333,60.0,0.03333333333333333,0.32499999999998863,-0.0024999999999977263,57.75
8201,23.0,362.1,180.10000000000002,65213.5,2.0105496946141033,0.05,60.0,0.03333333333333333,0.29999999999998295,0.01999999999999602,61.5
8201,24.0,362.4,180.12,65275.0,2.01199200532978,0.06666666666666667,60.0,0.03333333333333333,0.25,0.0,45.25
8201,25.0,362.6,180.10000000000002,65304.0,2.0133259300388673,0.08333333333333333,60.0,0.03333333333333333,0.20000000000001705,-0.01999999999999602,29.0
8201,26.0,362.8,180.08,65333.0,2.0146601510439806,0.1,60.0,0.04,0.09999999999999432,0.0016666666666651508,18.66666666666788
8201,27.0,362.8,180.10333333333335,65341.333333333336,2.014399141233736,0.11666666666666667,60.0,0.05,0.0,0.023333333333326323,8.33333333333212
8201,28.0,362.8,180.12666666666667,65349.666666666664,2.0141381990451164,0.13333333333333333,60.0,0.05,0.0,0.023333333333326323,8.33333333333212
8201,29.0,362.8,180.15,65358.0,2.0138773244518458,0.15,60.0,0.04,0.04999999999998295,0.00916666666665833,12.16666666666788
8201,30.0,362.9,180.14499999999998,65374.0,2.014488328846207,0.16666666666666666,60.0,0.03333333333333333,0.09999999999999432,-0.005000000000009663,16.0
8201,31.0,363.0,180.14,65390.0,2.0150993671588764,0.18333333333333332,60.0,0.03333333333333333,0.10000000000002274,-0.012499999999988631,13.5
8201,32.0,363.1,180.12,65401.0,2.01587830335332,0.2,60.0,0.03333333333333333,0.09999999999999432,-0.01999999999999602,11.0
8201,33.0,363.2,180.1,65412.0,2.016657412548584,0.21666666666666667,60.0,0.03333333333333333,0.14999999999997726,-0.020000000000010232,19.75
8201,34.0,363.4,180.07999999999998,65440.5,2.0179920035539762,0.23333333333333334,60.0,0.03333333333333333,0.20000000000001705,-0.01999999999999602,28.5
8201,35.0,363.6,180.06,65469.0,2.019326891036321,0.25,60.0,0.03333333333333333,0.1500000000000341,0.005000000000009663,28.75
8201,36.0,363.70000000000005,180.09,65498.0,2.0195457826642236,0.26666666666666666,60.0,0.03333333333333333,0.09999999999999432,0.030000000000001137,29.0
8201,37.0,363.8,180.12,65527.0,2.0197646013768598,0.2833333333333333,60.0,0.03333333333333333,0.125,0.024999999999991473,31.75
8201,38.0,363.95000000000005,180.14,65561.5,2.0203730431886315,0.3,60.0,0.03333333333333333,0.15000000000000568,0.01999999999999602,34.5
8201,39.0,364.1,180.16,65596.0,2.02098134991119,0.31666666666666665,60.0,0.04,0.10833333333332007,0.010000000000005116,23.25
8201,40.0,364.1666666666667,180.16,65608.0,2.021351391355832,0.3333333333333333,60.0,0.05,0.06666666666666288,0.0,12.0
8201,41.0,364.23333333333335,180.16,65620.0,2.0217214328004736,0.35,60.0,0.05,0.06666666666666288,0.0,12.0
8201,42.0,364.3,180.16,65632.0,2.0220914742451157,0.36666666666666664,60.0,0.04,0.10833333333334849,0.0024999999999977263,20.25
8201,43.0,364.45000000000005,180.165,65660.5,2.0228679266228182,0.38333333333333336,60.0,0.03333333333333333,0.15000000000000568,0.0049999999999954525,28.5
8201,44.0,364.6,180.17,65689.0,2.023644335904979,0.4,60.0,0.03333333333333333,0.125,0.005000000000009663,24.25
8201,45.0,364.70000000000005,180.175,65709.0,2.024143194116831,0.4166666666666667,60.0,0.03333333333333333,0.09999999999999432,0.005000000000009663,20.0
8201,46.0,364.8,180.18,65729.0,2.0246420246420245,0.43333333333333335,60.0,0.03333333333333333,0.14999999999997726,-0.010000000000005116,23.5
8201,47.0,365.0,180.155,65756.0,2.0260331381310537,0.45,60.0,0.03333333333333333,0.19999999999998863,-0.025000000000005684,27.0
8201,48.0,365.2,180.13,65783.0,2.0274246377616167,0.4666666666666667,60.0,0.03333333333333333,0.14999999999997726,-0.012500000000002842,22.5
8201,49.0,365.29999999999995,180.13,65801.0,2.0279797923721756,0.48333333333333334,60.0,0.03333333333333333,0.09999999999999432,0.0,18.0
8201,50.0,365.4,180.13,65819.0,2.0285349469827345,0.5,60.0,0.03333333333333333,0.10000000000002274,0.007499999999993179,20.75
8201,51.0,365.5,180.14499999999998,65842.5,2.028921146853923,0.5166666666666667,60.0,0.03333333333333333,0.10000000000002274,0.015000000000000568,23.5
8201,52.0,365.6,180.16,65866.0,2.0293072824156306,0.5333333333333333,60.0,0.04,0.09999999999999432,-0.004166666666662877,16.41666666666424
8201,53.0,365.7,180.13666666666666,65875.33333333333,2.030125275253974,0.55,60.0,0.05,0.09999999999999432,-0.023333333333326323,9.333333333335759
8201,54.0,365.8,180.11333333333334,65884.66666666667,2.0309434800310915,0.5666666666666667,60.0,0.05,0.09999999999999432,-0.023333333333326323,9.333333333335759
8201,55.0,365.9,180.09,65894.0,2.031761896829363,0.5833333333333334,60.0,0.04,0.12499999999997158,-0.011666666666670267,18.16666666666424
8201,56.0,366.04999999999995,180.09,65921.0,2.0325948137042587,0.6,60.0,0.03333333333333333,0.15000000000000568,0.0,27.0
8201,57.0,366.2,180.09,65948.0,2.0334277305791546,0.6166666666666667,60.0,0.03333333333333333,0.17500000000001137,0.017499999999998295,38.0
8201,58.0,366.4,180.125,65997.0,2.034142956280361,0.6333333333333333,60.0,0.03333333333333333,0.20000000000001705,0.03499999999999659,49.0
8201,59.0,366.6,180.16,66046.0,2.034857904085258,0.65,60.0,0.03333333333333333,0.20000000000001705,0.0049999999999954525,38.0
8201,60.0,366.8,180.135,66073.0,2.0362505898354013,0.6666666666666666,60.0,0.03333333333333333,0.19999999999998863,-0.024999999999991473,27.0
8201,61.0,367.0,180.11,66100.0,2.0376436622064293,0.6833333333333333,60.0,0.03333333333333333,0.15000000000000568,0.005000000000009663,29.0
8201,62.0,367.1,180.145,66131.0,2.0378028810125177,0.7,60.0,0.03333333333333333,0.09999999999999432,0.03499999999999659,31.0
8201,63.0,367.2,180.18,66162.0,2.037962037962038,0.7166666666666667,60.0,0.03333333333333333,-1.375,-14.50500000000001,-5491.25
8201,64.0,364.35,151.135,55148.5,2.4107585933106166,0.7333333333333333,60.0,0.03333333333333333,-2.8499999999999943,-29.045,-11013.5
8201,65.0,361.5,122.09,44135.0,2.960930461135228,0.75,60.0,0.03333333333333333,-1.375,-14.289999999999992,-5416.5
8201,66.0,361.6,122.555,44315.5,2.9505120150136674,0.7666666666666667,60.0,0.03333333333333333,0.09999999999999432,0.4649999999999963,180.5
8201,67.0,361.7,123.02,44496.0,2.9401723297024875,0.7833333333333333,60.0,0.022222222222222223,0.14999999999997726,0.2774999999999963,118.75
8201,68.0,361.9,123.11,44553.0,2.9396474697425066,0.8,60.0,0.022222222222222223,0.20000000000001705,0.042499999999996874,40.0
8201,69.0,362.1,123.10499999999999,44576.0,2.9413914950651887,0.8166666666666667,60.0,0.03333333333333333,0.20000000000001705,-0.005000000000002558,23.0
8201,70.0,362.3,123.1,44599.0,2.9431356620633635,0.8333333333333334,60.0,0.022222222222222223,0.19999999999998863,-0.027499999999996305,14.5
8201,71.0,362.5,123.05,44605.0,2.9459569280780173,0.85,60.0,0.016666666666666666,0.25,-0.0049999999999954525,29.0
8201,72.0,362.8,123.09,44657.0,2.9474368348362985,0.8666666666666667,60.0,0.022222222222222223,0.2750000000000057,0.0175000000000054,40.25
8201,73.0,363.05,123.08500000000001,44685.5,2.9495876833082826,0.8833333333333333,60.0,0.03333333333333333,0.25,-0.005000000000002558,28.5
8201,74.0,363.3,123.08,44714.0,2.951738706532337,0.9,60.0,0.022222222222222223,0.17499999999998295,0.007499999999993179,24.25
8201,75.0,363.4,123.1,44734.0,2.952071486596263,0.9166666666666666,60.0,0.022222222222222223,0.15000000000000568,0.0024999999999977263,19.5
8201,76.0,363.6,123.085,44753.0,2.9540561400658083,0.9333333333333333,60.0,0.03333333333333333,0.20000000000001705,-0.015000000000000568,19.0
8201,77.0,363.8,123.07,44772.0,2.9560412773218494,0.95,60.0,0.022222222222222223,0.25,0.007500000000000284,33.5
8201,78.0,364.1,123.1,44820.0,2.9577579203899274,0.9666666666666667,60.0,0.022222222222222223,0.2750000000000057,0.020000000000003126,41.25
8201,79.0,364.35,123.11,44854.5,2.959548371375193,0.9833333333333333,60.0,0.03333333333333333,0.25,0.010000000000005116,34.5
8201,80.0,364.6,123.12,44889.0,2.96133853151397,1.0,60.0,0.03333333333333333,0.25,0.010000000000005116,34.5
8275,20.0,368.8,197.39333333333332,72798.0,1.8683508392718433,0.0,60.0,0.05,0.0999999999999659,-0.026666666666642413,10.0
8275,21.0,368.9,197.36666666666667,72808.0,1.869109947643979,0.016666666666666666,60.0,0.05,0.09999999999999432,-0.026666666666656624,10.0
8275,22.0,369.0,197.34,72818.0,1.869869261173609,0.03333333333333333,60.0,0.04,0.07500000000001705,-0.020833333333342807,7.25
8275,23.0,369.05,197.325,72822.5,1.8702647915874828,0.05,60.0,0.03333333333333333,0.05000000000001137,-0.015000000000000568,4.5
8275,24.0,369.1,197.31,72827.0,1.87066038213978,0.06666666666666667,60.0,0.03333333333333333,0.025000000000005684,-0.014999999999986358,-0.5
8275,25.0,369.1,197.29500000000002,72821.5,1.8708026052358144,0.08333333333333333,60.0,0.03333333333333333,0.0,-0.015000000000000568,-5.5
8275,26.0,369.1,197.28,72816.0,1.8709448499594485,0.1,60.0,0.03333333333333333,0.024999999999977263,-0.022500000000007958,-3.5
8275,27.0,369.15,197.25,72814.5,1.8714828897338402,0.11666666666666667,60.0,0.03333333333333333,0.04999999999998295,-0.030000000000001137,-1.5
8275,28.0,369.2,197.22,72813.0,1.8720210931954162,0.13333333333333333,60.0,0.03333333333333333,0.05000000000001137,-0.025000000000005684,0.5
8275,29.0,369.25,197.2,72815.5,1.8724645030425964,0.15,60.0,0.03333333333333333,0.05000000000001137,-0.01999999999999602,2.5
8275,30.0,369.3,197.18,72818.0,1.8729080028400447,0.16666666666666666,60.0,0.03333333333333333,0.025000000000005684,-0.0024999999999977263,4.0
8275,31.0,369.3,197.195,72823.5,1.8727655366515379,0.18333333333333332,60.0,0.03333333333333333,0.0,0.015000000000000568,5.5
8275,32.0,369.3,197.21,72829.0,1.8726230921352873,0.2,60.0,0.03333333333333333,0.0,-0.14999999999999147,-55.5
8275,33.0,369.3,196.895,72712.5,1.8756189847380582,0.21666666666666667,60.0,0.03333333333333333,0.0,-0.3149999999999977,-116.5
8275,34.0,369.3,196.58,72596.0,1.8786244785837827,0.23333333333333334,60.0,0.04,0.03333333333333144,-0.15083333333333826,-49.08333333333576
8275,35.0,369.3666666666667,196.59333333333333,72614.33333333333,1.8788361762012955,0.25,60.0,0.05,0.06666666666666288,0.013333333333335418,18.33333333333576
8275,36.0,369.43333333333334,196.60666666666668,72632.66666666667,1.879047845105286,0.26666666666666666,60.0,0.05,0.06666666666666288,0.013333333333335418,18.33333333333576
8275,37.0,369.5,196.62,72651.0,1.879259485301597,0.2833333333333333,60.0,0.04,0.05833333333333712,-0.19583333333333997,-60.83333333333576
8275,38.0,369.55,196.215,72511.0,1.883393216624621,0.3,60.0,0.03333333333333333,0.05000000000001137,-0.40500000000000114,-140.0
8275,39.0,369.6,195.81,72371.0,1.8875440478014403,0.31666666666666665,60.0,0.03333333333333333,0.09999999999999432,-0.06750000000000966,-5.5
8275,40.0,369.75,196.07999999999998,72500.0,1.8857099143206857,0.3333333333333333,60.0,0.03333333333333333,0.14999999999997726,0.269999999999996,129.0
8275,41.0,369.9,196.35,72629.0,1.8838808250572956,0.35,60.0,0.022222222222222223,-4.224999999999994,-38.489999999999995,-14735.0
8275,42.0,361.3,119.1,43030.0,3.0335852225020994,0.36666666666666664,60.0,0.022222222222222223,-4.224999999999966,-37.8925,-14525.5
8275,43.0,361.45000000000005,120.565,43578.0,2.99796790113217,0.38333333333333336,60.0,0.03333333333333333,0.15000000000000568,1.4650000000000034,548.0
8275,44.0,361.6,122.03,44126.0,2.963205769073179,0.4,60.0,0.022222222222222223,0.17499999999998295,0.3674999999999997,154.0
8275,45.0,361.8,121.3,43886.0,2.9826875515251445,0.4166666666666667,60.0,0.016666666666666666,0.25,-0.125,-15.0
8275,46.0,362.1,121.78,44096.0,2.9733946460831007,0.43333333333333335,60.0,0.022222222222222223,0.17499999999998295,0.10499999999999687,59.25
8275,47.0,362.15,121.50999999999999,44004.5,2.980413134721422,0.45,60.0,0.03333333333333333,0.04999999999998295,-0.2700000000000031,-91.5
8275,48.0,362.2,121.24,43913.0,2.9874628835367867,0.4666666666666667,60.0,0.022222222222222223,0.125,-0.16499999999999204,-44.75
8275,49.0,362.4,121.18,43915.0,2.9905925070143584,0.48333333333333334,60.0,0.016666666666666666,0.25,0.48499999999999943,206.0
8275,50.0,362.7,122.21,44325.0,2.9678422387693315,0.5,60.0,0.022222222222222223,0.19999999999998863,0.27999999999999403,125.75
8275,51.0,362.79999999999995,121.74,44166.5,2.98012157056021,0.5166666666666667,60.0,0.03333333333333333,0.09999999999999432,-0.46999999999999886,-158.5
8275,52.0,362.9,121.27,44008.0,2.99249608312031,0.5333333333333333,60.0,0.022222222222222223,0.1500000000000341,0.17500000000000426,81.75
8275,53.0,363.1,122.09,44330.0,2.9740355475468916,0.55,60.0,0.016666666666666666,4.200000000000017,37.355,14379.5
8275,54.0,371.3,195.98,72767.0,1.8945810797020106,0.5666666666666667,60.0,0.022222222222222223,4.349999999999994,36.6275,14149.25
8275,55.0,371.8,195.345,72628.5,1.903299290997978,0.5833333333333334,60.0,0.03333333333333333,0.5,-0.6349999999999909,-138.5
8275,56.0,372.3,194.71,72490.0,1.9120743670073443,0.6,60.0,0.04,0.30000000000001137,-0.3125,-57.58333333333576
8275,57.0,372.40000000000003,194.72,72513.33333333333,1.9124897288414135,0.6166666666666667,60.0,0.05,0.09999999999999432,0.010000000000005116,23.33333333333576
8275,58.0,372.5,194.73000000000002,72536.66666666667,1.9129050480152003,0.6333333333333333,60.0,0.05,0.09999999999999432,0.010000000000005116,23.33333333333576
8275,59.0,372.6,194.74,72560.0,1.913320324535278,0.65,60.0,0.04,0.07499999999998863,-0.21250000000000568,-64.58333333333576
8275,60.0,372.65,194.305,72407.5,1.9178610946707495,0.6666666666666666,60.0,0.03333333333333333,0.04999999999998295,-0.4350000000000023,-152.5
8275,61.0,372.7,193.87,72255.0,1.9224222417083612,0.6833333333333333,60.0,0.022222222222222223,-4.375,-37.3325,-14435.75
8275,62.0,363.9,119.64,43536.0,3.041624874623871,0.7,60.0,0.016666666666666666,-4.199999999999989,-36.365,-14062.0
8275,63.0,364.3,121.14,44131.0,3.0072643222717517,0.7166666666666667,60.0,0.022222222222222223,0.2750000000000341,0.8800000000000026,354.0
8275,64.0,364.45000000000005,121.4,44244.0,3.002059308072488,0.7333333333333333,60.0,0.03333333333333333,0.15000000000000568,0.259999999999998,113.0
8275,65.0,364.6,121.66,44357.0,2.996876541180339,0.75,60.0,0.022222222222222223,0.7749999999999773,4.659999999999997,1799.5
8275,66.0,366.0,130.72,47843.0,2.799877600979192,0.7666666666666667,60.0,0.016666666666666666,1.049999999999983,6.25,2419.5
8275,67.0,366.7,134.16,49196.0,2.733303518187239,0.7833333333333333,60.0,0.022222222222222223,0.5,2.489999999999995,979.5
8275,68.0,367.0,135.7,49802.0,2.704495210022108,0.8,60.0,0.03333333333333333,0.30000000000001137,1.5400000000000063,606.0
8275,69.0,367.3,137.24,50408.0,2.6763334304867383,0.8166666666666667,60.0,0.022222222222222223,0.3499999999999943,0.25500000000000966,141.0
8275,70.0,367.7,136.21,50084.0,2.6995081124733864,0.8333333333333334,60.0,0.022222222222222223,0.24999999999997158,-0.7450000000000045,-239.75
8275,71.0,367.79999999999995,135.75,49928.5,2.7093922651933697,0.85,60.0,0.03333333333333333,0.09999999999999432,-0.46000000000000796,-155.5
8275,72.0,367.9,135.29,49773.0,2.7193436321975017,0.8666666666666667,60.0,0.022222222222222223,0.30000000000001137,0.8449999999999989,351.75
8275,73.0,368.4,137.44,50632.0,2.680442374854482,0.8833333333333333,60.0,0.022222222222222223,0.375,0.9274999999999949,392.25
8275,74.0,368.65,137.14499999999998,50557.5,2.6880309161836013,0.9,60.0,0.03333333333333333,0.25,-0.2950000000000017,-74.5
8275,75.0,368.9,136.85,50483.0,2.6956521739130435,0.9166666666666666,60.0,0.022222222222222223,0.32500000000001705,0.4025000000000034,193.25
8275,76.0,369.3,137.95,50944.0,2.677056904675607,0.9333333333333333,60.0,0.022222222222222223,0.2750000000000341,0.2849999999999966,143.0
8275,77.0,369.45000000000005,137.42,50769.0,2.688473293552613,0.95,60.0,0.03333333333333333,0.15000000000000568,-0.5300000000000011,-175.0
8275,78.0,369.6,136.89,50594.0,2.6999780845934698,0.9666666666666667,60.0,0.022222222222222223,0.3749999999999716,0.09000000000000341,85.0
8275,79.0,370.2,137.6,50939.0,2.6904069767441863,0.9833333333333333,60.0,0.022222222222222223,0.42499999999998295,0.47750000000000625,235.0
8275,80.0,370.45,137.845,51064.0,2.687438789945228,1.0,60.0,0.03333333333333333,0.25,0.24500000000000455,125.0
8387,20.0,443.65,183.83,81556.0,2.4133710493390628,0.0,60.0,0.03333333333333333,-0.049999999999954525,-1.2800000000000011,-577.0
8387,21.0,443.6,182.55,80979.0,2.4300191728293616,0.016666666666666666,60.0,0.03333333333333333,-0.04999999999998295,-1.2250000000000085,-552.5
8387,22.0,443.55,181.38,80451.0,2.4454184584849488,0.03333333333333333,60.0,0.03333333333333333,-0.05000000000001137,-1.1700000000000017,-528.0
8387,23.0,443.5,180.21,79923.0,2.46101770157039,0.05,60.0,0.03333333333333333,-0.025000000000005684,-0.9025000000000034,-405.0
8387,24.0,443.5,179.575,79641.0,2.4697201726298204,0.06666666666666667,60.0,0.03333333333333333,0.0,-0.6350000000000051,-282.0
8387,25.0,443.5,178.94,79359.0,2.4784844081815134,0.08333333333333333,60.0,0.03333333333333333,-0.125,-1.0049999999999955,-467.75
8387,26.0,443.25,177.565,78705.5,2.496268971925774,0.1,60.0,0.03333333333333333,-0.25,-1.375,-653.5
8387,27.0,443.0,176.19,78052.0,2.5143311198138374,0.11666666666666667,60.0,0.03333333333333333,-0.125,-0.5699999999999932,-274.75
8387,28.0,443.0,176.425,78156.0,2.510982003684285,0.13333333333333333,60.0,0.03333333333333333,0.0,0.23499999999999943,104.0
8387,29.0,443.0,176.66,78260.0,2.5076417978036907,0.15,60.0,0.022222222222222223,-0.09999999999999432,-1.3075000000000045,-596.5
