txn_id,soc,V,I,P,R,soc_norm,delta_soc_20_80,dSOC_dt,dV_dSOC,dI_dSOC,dP_dSOC
21424,58.0,439.65,121.11500000000001,53248.0,3.6300210543698133,0.6333333333333333,60.0,0.03333333333333333,0.15000000000000568,-0.02499999999999858,7.0
21424,59.0,439.8,121.09,53255.0,3.6320092493186884,0.65,60.0,0.022222222222222223,0.22500000000002274,-0.012500000000002842,21.5
21424,60.0,440.1,121.09,53291.0,3.6344867453959866,0.6666666666666666,60.0,0.022222222222222223,3.325000000000017,19.515,9239.0
21424,61.0,446.45000000000005,160.12,71733.0,2.7882213339995006,0.6833333333333333,60.0,0.03333333333333333,6.349999999999994,39.03,18442.0
21424,62.0,452.8,199.15,90175.0,2.2736630680391663,0.7,60.0,0.03333333333333333,1.299999999999983,3.5150000000000006,1722.75
21424,63.0,449.05,167.15,75178.5,2.686509123541729,0.7166666666666667,60.0,0.03333333333333333,-3.75,-32.0,-14996.5
21424,64.0,445.3,135.15,60182.0,3.2948575656677765,0.7333333333333333,60.0,0.03333333333333333,-2.299999999999983,-15.774999999999991,-7456.0
21424,65.0,444.45000000000005,135.60000000000002,60266.5,3.277654867256637,0.75,60.0,0.03333333333333333,-0.8499999999999943,0.45000000000000284,84.5
21424,66.0,443.6,136.05,60351.0,3.2605659683939727,0.7666666666666667,60.0,0.022222222222222223,-0.2750000000000341,0.26499999999998636,80.75
21424,67.0,443.9,136.13,60428.0,3.2608535958275175,0.7833333333333333,60.0,0.022222222222222223,0.25,0.022499999999993747,44.25
21424,68.0,444.1,136.095,60439.5,3.2631617620044824,0.8,60.0,0.03333333333333333,0.20000000000001705,-0.03499999999999659,11.5
21424,69.0,444.3,136.06,60451.0,3.265471115684257,0.8166666666666667,60.0,0.022222222222222223,0.29999999999998295,-0.0024999999999977263,39.75
21424,70.0,444.7,136.09,60519.0,3.2676904989345283,0.8333333333333334,60.0,0.022222222222222223,0.3499999999999943,0.007499999999993179,51.0
21424,71.0,445.0,136.075,60553.0,3.2702553738747016,0.85,60.0,0.03333333333333333,0.30000000000001137,-0.015000000000000568,34.0
21424,72.0,445.3,136.06,60587.0,3.2728208143466118,0.8666666666666667,60.0,0.022222222222222223,0.4000000000000057,-0.0024999999999977263,53.5
21424,73.0,445.8,136.07,60660.0,3.276254868817521,0.8833333333333333,60.0,0.022222222222222223,0.375,0.015000000000000568,57.75
21424,74.0,446.05,136.09,60702.5,3.277610404879124,0.9,60.0,0.03333333333333333,0.25,0.020000000000010232,42.5
21424,75.0,446.3,136.11,60745.0,3.2789655425758575,0.9166666666666666,60.0,0.022222222222222223,0.5250000000000057,0.010000000000005116,75.75
21424,76.0,447.1,136.11,60854.0,3.284843141576666,0.9333333333333333,60.0,0.022222222222222223,0.5999999999999943,-0.012500000000002842,76.25
21424,77.0,447.5,136.085,60897.5,3.28838593526105,0.95,60.0,0.03333333333333333,0.39999999999997726,-0.025000000000005684,43.5
21424,78.0,447.9,136.06,60941.0,3.291930030868734,0.9666666666666667,60.0,0.022222222222222223,0.6500000000000057,-0.00750000000000739,85.25
21424,79.0,448.8,136.07,61068.0,3.2983023443815687,0.9833333333333333,60.0,0.016666666666666666,0.950000000000017,0.0,129.0
21424,80.0,449.8,136.06,61199.0,3.3058944583272085,1.0,60.0,0.016666666666666666,1.0,-0.009999999999990905,131.0
21431,20.0,304.4666666666667,59.303703703703704,21147.40740740741,5.134024481638772,0.0,60.0,0.9000001502037299,1.533333333333303,2.9651851851851916,1057.3703703703723
21431,21.0,306.0,62.268888888888895,22204.77777777778,4.914171514221477,0.016666666666666666,60.0,0.9000000536441835,1.5333333333333314,2.9651851851851845,1057.3703703703704
21431,22.0,307.53333333333336,65.23407407407407,23262.14814814815,4.714305180205756,0.03333333333333333,60.0,0.8999999570846579,1.5333333333333314,2.9651851851851845,1057.3703703703686
21431,23.0,309.06666666666666,68.19925925925926,24319.51851851852,4.531818527408791,0.05,60.0,0.8999999570846579,1.5333333333333314,2.9651851851851916,1057.3703703703704
21431,24.0,310.6,71.16444444444446,25376.88888888889,4.364539095678241,0.06666666666666667,60.0,0.9000000536441835,1.5333333333333314,2.9651851851851845,1057.3703703703723
21431,25.0,312.1333333333333,74.12962962962963,26434.259259259263,4.210642018486135,0.08333333333333333,60.0,0.9000000536441835,1.5333333333333314,2.9651851851851845,1057.3703703703704
21431,26.0,313.6666666666667,77.09481481481482,27491.62962962963,4.068583178001115,0.1,60.0,0.8999999570846579,1.5333333333333599,2.9651851851851845,1057.3703703703686
21431,27.0,315.20000000000005,80.06,28549.0,3.9370472145890587,0.11666666666666667,60.0,0.8999999570846579,1.5333333333333314,2.9651851851851845,1057.3703703703704
21431,28.0,316.73333333333335,83.0251851851852,29606.370370370372,3.8149066771350055,0.13333333333333333,60.0,0.8999999570846579,1.533333333333303,2.9651851851851845,1057.3703703703723
21431,29.0,318.26666666666665,85.99037037037037,30663.740740740745,3.701189625022612,0.15,60.0,0.9000000536441835,1.5333333333333314,2.9651851851851845,1057.3703703703704
21431,30.0,319.8,88.95555555555556,31721.111111111113,3.5950537097177118,0.16666666666666666,60.0,0.9000000536441835,1.5333333333333599,2.9651851851851845,1057.3703703703686
21431,31.0,321.33333333333337,91.92074074074074,32778.48148148148,3.4957652728195794,0.18333333333333332,60.0,0.8999999570846579,1.5333333333333314,2.9651851851851845,1057.3703703703704
21431,32.0,322.8666666666667,94.88592592592593,33835.851851851854,3.402682363227579,0.2,60.0,0.8999999570846579,1.5333333333333314,2.9651851851851916,1057.3703703703723
21431,33.0,324.40000000000003,97.85111111111112,34893.222222222226,3.315240842095701,0.21666666666666667,60.0,0.9000000536441835,1.5333333333333314,2.9651851851851845,1057.3703703703723
21431,34.0,325.93333333333334,100.8162962962963,35950.5925925926,3.232942939853933,0.23333333333333334,60.0,0.9000000536441835,1.5333333333333314,2.9651851851851845,1057.3703703703686
21431,35.0,327.4666666666667,103.78148148148149,37007.96296296296,3.1553477748831233,0.25,60.0,0.8999999570846579,1.5333333333333314,2.9651851851851845,1057.3703703703686
21431,36.0,329.0,106.74666666666667,38065.333333333336,3.082063452410692,0.26666666666666666,60.0,0.8999999570846579,1.5333333333333314,2.9651851851851845,1057.3703703703723
21431,37.0,330.53333333333336,109.71185185185186,39122.70370370371,3.0127404446665,0.2833333333333333,60.0,0.8999999570846579,1.5333333333333314,2.9651851851851845,1057.3703703703686
21431,38.0,332.06666666666666,112.67703703703704,40180.07407407407,2.9470660162772657,0.3,60.0,0.9000000536441835,1.5333333333333314,2.9651851851851845,1057.3703703703686
21431,39.0,333.6,115.64222222222223,41237.444444444445,2.8847595072926073,0.31666666666666665,60.0,0.9000000536441835,1.5333333333333314,2.9651851851851845,1057.3703703703723
21431,40.0,335.1333333333333,118.60740740740741,42294.81481481482,2.825568323757182,0.3333333333333333,60.0,0.8999999570846579,1.5333333333333314,2.9651851851851845,1057.3703703703723
21431,41.0,336.6666666666667,121.5725925925926,43352.18518518519,2.769264515028363,0.35,60.0,0.8999999570846579,1.5333333333333599,2.9651851851851916,1057.3703703703723
21431,42.0,338.20000000000005,124.53777777777779,44409.55555555556,2.715641840048535,0.36666666666666664,60.0,0.9000000536441835,1.5333333333333314,2.9651851851851845,1057.3703703703686
21431,43.0,339.73333333333335,127.50296296296297,45466.92592592593,2.6645132429747456,0.38333333333333336,60.0,0.9000000536441835,1.533333333333303,2.9651851851851774,1057.3703703703686
21431,44.0,341.26666666666665,130.46814814814815,46524.2962962963,2.615708673040674,0.4,60.0,0.8999999570846579,1.5333333333333314,2.9651851851851845,1057.3703703703723
21431,45.0,342.8,133.43333333333334,47581.66666666667,2.5690731951036723,0.4166666666666667,60.0,0.8999999570846579,1.5333333333333599,2.9651851851851916,1057.3703703703686
21431,46.0,344.33333333333337,136.39851851851853,48639.03703703704,2.5244653466421925,0.43333333333333335,60.0,0.8999999570846579,1.5333333333333314,2.9651851851851916,1057.3703703703686
21431,47.0,345.8666666666667,139.36370370370372,49696.40740740741,2.4817557044982217,0.45,60.0,0.9000000536441835,1.5333333333333314,2.9651851851851916,1057.3703703703723
21431,48.0,347.40000000000003,142.3288888888889,50753.77777777778,2.440825630776917,0.4666666666666667,60.0,0.9000000536441835,1.5333333333333314,2.9651851851851774,1057.3703703703723
21431,49.0,348.93333333333334,145.29407407407408,51811.14814814815,2.4015661723095434,0.48333333333333334,60.0,0.8999999570846579,1.5333333333333314,2.9651851851851774,1057.3703703703723
21431,50.0,350.4666666666667,148.25925925925927,52868.518518518526,2.3638770921808643,0.5,60.0,0.8999999570846579,1.5333333333333314,2.9651851851851916,1057.3703703703686
21431,51.0,352.0,151.22444444444446,53925.88888888889,2.3276660151944863,0.5166666666666667,60.0,0.9000000536441835,1.5333333333333314,2.9651851851851916,1057.3703703703686
21431,52.0,353.53333333333336,154.18962962962965,54983.25925925926,2.292847671938354,0.5333333333333333,60.0,0.9000000536441835,1.5333333333333314,2.9651851851851774,1057.3703703703723
21431,53.0,355.06666666666666,157.1548148148148,56040.629629629635,2.2593432284277357,0.55,60.0,0.8999999570846579,1.5333333333333314,2.9651851851851774,1057.3703703703686
21431,54.0,356.6,160.12,57098.0,2.2270796902323258,0.5666666666666667,60.0,0.03272727269889895,1.2166666666666686,1.3275925925925947,545.6851851851825
21431,55.0,357.5,159.81,57132.0,2.2370314748764155,0.5833333333333334,60.0,0.022222222222222223,0.625,-0.29749999999999943,-6.25
21431,56.0,357.85,159.525,57085.5,2.243222065506974,0.6,60.0,0.03333333333333333,0.3499999999999943,-0.2849999999999966,-46.5
21431,57.0,358.2,159.24,57039.0,2.2494348153730215,0.6166666666666667,60.0,0.03333333333333333,0.32499999999998863,-0.23749999999999716,-33.5
21431,58.0,358.5,159.05,57018.5,2.254008173530336,0.6333333333333333,60.0,0.03333333333333333,0.30000000000001137,-0.18999999999999773,-20.5
21431,59.0,358.8,158.86,56998.0,2.258592471358429,0.65,60.0,0.022222222222222223,0.3499999999999943,-0.07000000000000739,30.75
21431,60.0,359.2,158.91,57080.0,2.260398967969291,0.6666666666666666,60.0,0.022222222222222223,0.24999999999997158,0.044999999999987494,56.25
21431,61.0,359.29999999999995,158.95,57110.5,2.2604592639194716,0.6833333333333333,60.0,0.03333333333333333,0.09999999999999432,0.04000000000000625,30.5
21431,62.0,359.4,158.99,57141.0,2.2605195295301588,0.7,60.0,0.022222222222222223,0.20000000000001705,-0.0799999999999983,2.75
21431,63.0,359.7,158.79,57116.0,2.26525599848857,0.7166666666666667,60.0,0.022222222222222223,0.07499999999998863,-1.7900000000000063,-631.75
21431,64.0,359.54999999999995,155.41,55877.5,2.313557686120584,0.7333333333333333,60.0,0.03333333333333333,-0.15000000000000568,-3.3799999999999955,-1238.5
21431,65.0,359.4,152.03,54639.0,2.3640071038610797,0.75,60.0,0.022222222222222223,0.07500000000001705,-1.789999999999992,-632.25
21431,66.0,359.7,151.83,54613.0,2.3690970163999205,0.7666666666666667,60.0,0.022222222222222223,0.19999999999998863,-0.07000000000000739,5.25
21431,67.0,359.79999999999995,151.89,54649.5,2.3688195404569097,0.7833333333333333,60.0,0.03333333333333333,0.09999999999999432,0.05999999999998806,36.5
21431,68.0,359.9,151.95,54686.0,2.368542283645936,0.8,60.0,0.022222222222222223,0.20000000000001705,-0.01999999999999602,23.25
21431,69.0,360.2,151.85,54696.0,2.372077708264735,0.8166666666666667,60.0,0.022222222222222223,0.19999999999998863,0.017500000000012506,37.0
21431,70.0,360.29999999999995,151.985,54760.0,2.3706286804618872,0.8333333333333334,60.0,0.03333333333333333,0.09999999999999432,0.13500000000000512,64.0
21431,71.0,360.4,152.12,54824.0,2.369182224559558,0.85,60.0,0.022222222222222223,0.20000000000001705,0.09249999999998693,63.5
21431,72.0,360.7,152.17,54887.0,2.3703752382204115,0.8666666666666667,60.0,0.022222222222222223,0.19999999999998863,0.022499999999993747,38.25
21431,73.0,360.79999999999995,152.165,54900.5,2.3711103078894618,0.8833333333333333,60.0,0.03333333333333333,0.09999999999999432,-0.0049999999999954525,13.5
21431,74.0,360.9,152.16,54914.0,2.371845425867508,0.9,60.0,0.022222222222222223,0.20000000000001705,-0.15749999999999886,-26.25
21431,75.0,361.2,151.85,54848.0,2.3786631544287125,0.9166666666666666,60.0,0.022222222222222223,0.19999999999998863,-0.0799999999999983,1.75
21431,76.0,361.29999999999995,152.0,54917.5,2.376973684210526,0.9333333333333333,60.0,0.03333333333333333,0.09999999999999432,0.15000000000000568,69.5
21431,77.0,361.4,152.15,54987.0,2.375287545185672,0.95,60.0,0.022222222222222223,0.20000000000001705,0.05500000000000682,50.25
21431,78.0,361.7,152.11,55018.0,2.3778844257445266,0.9666666666666667,60.0,0.022222222222222223,0.19999999999998863,-0.0024999999999977263,29.25
21431,79.0,361.79999999999995,152.145,55045.5,2.3779946761313218,0.9833333333333333,60.0,0.03333333333333333,0.09999999999999432,0.03499999999999659,27.5
21431,80.0,361.9,152.18,55073.0,2.3781048758049677,1.0,60.0,0.03333333333333333,0.10000000000002274,0.03499999999999659,27.5
21439,20.0,400.5806451612903,63.14193548387097,37190.32258064516,6.344129968325329,0.0,60.0,0.5166666502422762,17.129032258064512,3.1570967741935476,1859.5161290322576
21439,21.0,417.7096774193548,66.29903225806451,39049.83870967742,6.300388756708364,0.016666666666666666,60.0,0.5166666820645337,17.129032258064512,3.1570967741935476,1859.5161290322576
21439,22.0,434.83870967741933,69.45612903225806,40909.354838709674,6.2606240188747595,0.03333333333333333,60.0,0.5166666820645337,17.129032258064512,3.1570967741935476,1859.5161290322576
21439,23.0,451.96774193548384,72.61322580645161,42768.87096774193,6.224317084331034,0.05,60.0,0.5166666502422762,17.12903225806454,3.1570967741935547,1859.5161290322612
21439,24.0,469.0967741935484,75.77032258064517,44628.3870967742,6.191035727665951,0.06666666666666667,60.0,0.5166666502422762,17.12903225806454,3.1570967741935547,1859.5161290322612
21439,25.0,486.2258064516129,78.92741935483872,46487.903225806454,6.1604168795340755,0.08333333333333333,60.0,0.5166666820645337,17.129032258064512,3.1570967741935476,1859.5161290322576
21439,26.0,503.35483870967744,82.08451612903227,48347.41935483871,6.132153327412344,0.1,60.0,0.5166666820645337,17.129032258064512,3.1570967741935476,1859.5161290322576
21439,27.0,520.483870967742,85.24161290322581,50206.93548387097,6.105983371744074,0.11666666666666667,60.0,0.5166666502422762,17.129032258064512,3.1570967741935476,1859.5161290322576
21439,28.0,537.6129032258065,88.39870967741936,52066.45161290323,6.081682698623538,0.13333333333333333,60.0,0.5166666502422762,17.129032258064512,3.1570967741935476,1859.5161290322576
21439,29.0,554.741935483871,91.55580645161291,53925.967741935485,6.059057933994073,0.15,60.0,0.5166666820645337,17.129032258064512,3.1570967741935476,1859.5161290322576
21439,30.0,571.8709677419355,94.71290322580646,55785.48387096774,6.037941487006573,0.16666666666666666,60.0,0.5166666820645337,17.129032258064512,3.1570967741935476,1859.5161290322576
21439,31.0,589.0,97.87,57645.0,6.018187391437621,0.18333333333333332,60.0,0.032291666634587775,8.964516129032233,1.6885483870967732,1033.7580645161288
21439,32.0,589.8,98.09,57853.0,6.012845346110714,0.2,60.0,0.022222222222222223,0.39999999999997726,0.045000000000001705,65.75
21439,33.0,589.8,97.96000000000001,57776.5,6.020824826459778,0.21666666666666667,60.0,0.03333333333333333,0.0,-0.13000000000000256,-76.5
21439,34.0,589.8,97.83,57700.0,6.028825513646121,0.23333333333333334,60.0,0.022222222222222223,-0.0999999999999659,-0.010000000000005116,-15.75
21439,35.0,589.6,97.94,57745.0,6.020012252399429,0.25,60.0,0.016666666666666666,-0.0999999999999659,0.05000000000000426,19.5
21439,36.0,589.6,97.93,57739.0,6.020626978453998,0.26666666666666666,60.0,0.016666666666666666,-0.05000000000001137,-0.060000000000002274,-40.5
21439,37.0,589.5,97.82,57664.0,6.026374974442855,0.2833333333333333,60.0,0.016666666666666666,-0.5500000000000114,0.08499999999999375,-4.0
21439,38.0,588.5,98.1,57731.0,5.998980632008156,0.3,60.0,0.016666666666666666,-0.30000000000001137,0.030000000000001137,-11.5
21439,39.0,588.9,97.88,57641.0,6.01655087862689,0.31666666666666665,60.0,0.016666666666666666,0.30000000000001137,-0.09999999999999432,-29.5
21439,40.0,589.1,97.9,57672.0,6.017364657814096,0.3333333333333333,60.0,0.016666666666666666,0.19999999999998863,0.06500000000000483,58.0
21439,41.0,589.3,98.01,57757.0,6.012651770227527,0.35,60.0,0.016666666666666666,0.25,0.015000000000000568,33.5
21439,42.0,589.6,97.93,57739.0,6.020626978453998,0.36666666666666664,60.0,0.016666666666666666,0.25,0.0,24.5
21439,43.0,589.8,98.01,57806.0,6.017753290480562,0.38333333333333336,60.0,0.022222222222222223,0.17500000000001137,0.012500000000002842,24.5
21439,44.0,589.95,97.95500000000001,57788.0,6.022663467918942,0.4,60.0,0.03333333333333333,0.1500000000000341,-0.054999999999999716,-18.0
21439,45.0,590.1,97.9,57770.0,6.027579162410623,0.4166666666666667,60.0,0.022222222222222223,0.17499999999995453,0.06749999999999545,57.0
21439,46.0,590.3,98.09,57902.0,6.017942705678458,0.43333333333333335,60.0,0.016666666666666666,0.25,0.11999999999999744,95.5
21439,47.0,590.6,98.14,57961.0,6.017933564295904,0.45,60.0,0.016666666666666666,0.30000000000001137,-0.020000000000003126,17.5
21439,48.0,590.9,98.05,57937.0,6.026517083120857,0.4666666666666667,60.0,0.016666666666666666,0.30000000000001137,-0.015000000000000568,20.5
21439,49.0,591.2,98.11,58002.0,6.025889307919683,0.48333333333333334,60.0,0.016666666666666666,0.30000000000001137,0.05000000000000426,59.0
21439,50.0,591.5,98.15,58055.0,6.026490066225165,0.5,60.0,0.016666666666666666,0.3499999999999659,0.015000000000000568,43.5
21439,51.0,591.9,98.14,58089.0,6.0311799470144685,0.5166666666666667,60.0,0.016666666666666666,0.35000000000002274,-0.054999999999999716,2.0
21439,52.0,592.2,98.04,58059.0,6.0403916768665855,0.5333333333333333,60.0,0.016666666666666666,0.30000000000001137,-0.11999999999999744,-42.0
21439,53.0,592.5,97.9,58005.0,6.052093973442288,0.55,60.0,0.016666666666666666,0.25,-0.125,-49.5
21439,54.0,592.7,97.79,57960.0,6.06094692708866,0.5666666666666667,60.0,0.016666666666666666,0.25,-0.39000000000000057,-206.5
21439,55.0,593.0,97.12,57592.0,6.105848434925865,0.5833333333333334,60.0,0.022222222222222223,0.2249999999999659,-0.3400000000000034,-179.75
21439,56.0,593.15,97.11,57600.5,6.108021830913397,0.6,60.0,0.03333333333333333,0.14999999999997726,-0.010000000000005116,8.5
21439,57.0,593.3,97.1,57609.0,6.1101956745623065,0.6166666666666667,60.0,0.022222222222222223,0.2750000000000341,0.005000000000002558,29.75
21439,58.0,593.7,97.12,57660.0,6.1130560131795715,0.6333333333333333,60.0,0.016666666666666666,0.30000000000001137,-0.07499999999999574,-15.5
21439,59.0,593.9,96.95,57578.0,6.125838060856111,0.65,60.0,0.016666666666666666,0.25,-0.09000000000000341,-29.5
21439,60.0,594.2,96.94,57601.0,6.129564679183001,0.6666666666666666,60.0,0.016666666666666666,0.25,-0.03999999999999915,0.5
21439,61.0,594.4,96.87,57579.0,6.136058635284401,0.6833333333333333,60.0,0.016666666666666666,0.2999999999999545,-0.054999999999999716,-3.5
21439,62.0,594.8,96.83,57594.0,6.142724362284415,0.7,60.0,0.016666666666666666,0.25,0.125,98.5
21439,63.0,594.9,97.12,57776.0,6.125411861614497,0.7166666666666667,60.0,0.016666666666666666,0.20000000000004547,0.054999999999999716,52.0
21439,64.0,595.2,96.94,57698.0,6.139880338353621,0.7333333333333333,60.0,0.016666666666666666,0.25,-0.025000000000005684,9.5
21439,65.0,595.4,97.07,57795.0,6.1337179355104565,0.75,60.0,0.016666666666666666,0.25,-0.030000000000001137,6.5
21439,66.0,595.7,96.88,57711.0,6.148843930635839,0.7666666666666667,60.0,0.016666666666666666,0.25,-0.09499999999999886,-32.5
21439,67.0,595.9,96.88,57730.0,6.1509083402146985,0.7833333333333333,60.0,0.016666666666666666,0.19999999999998863,-0.00999999999999801,13.5
21439,68.0,596.1,96.86,57738.0,6.154243237662606,0.8,60.0,0.022222222222222223,0.12500000000005684,0.0024999999999977263,13.75
21439,69.0,596.1500000000001,96.88499999999999,57757.5,6.15317128554472,0.8166666666666667,60.0,0.03333333333333333,0.05000000000001137,0.02499999999999858,19.5
21439,70.0,596.2,96.91,57777.0,6.152099886492623,0.8333333333333334,60.0,0.022222222222222223,0.2249999999999659,0.07750000000000767,68.25
21439,71.0,596.6,97.04,57894.0,6.1479802143446,0.85,60.0,0.016666666666666666,0.2999999999999545,-0.03499999999999659,8.5
21439,72.0,596.8,96.84,57794.0,6.1627426683188755,0.8666666666666667,60.0,0.016666666666666666,0.19999999999998863,0.01999999999999602,31.0
21439,73.0,597.0,97.08,57956.0,6.149567367119901,0.8833333333333333,60.0,0.016666666666666666,0.25,0.11499999999999488,92.5
21439,74.0,597.3,97.07,57979.0,6.153291439167611,0.9,60.0,0.016666666666666666,0.25,0.0,24.5
21439,75.0,597.5,97.08,58005.0,6.1547177585496495,0.9166666666666666,60.0,0.016666666666666666,0.20000000000004547,-0.10499999999999687,-43.0
21439,76.0,597.7,96.86,57893.0,6.170761924427008,0.9333333333333333,60.0,0.016666666666666666,0.25,-0.02499999999999858,9.0
21439,77.0,598.0,97.03,58023.0,6.163042358033597,0.95,60.0,0.016666666666666666,0.2999999999999545,0.10499999999999687,91.5
21439,78.0,598.3,97.07,58076.0,6.1635932831976925,0.9666666666666667,60.0,0.016666666666666666,0.25,-0.10000000000000142,-35.5
21439,79.0,598.5,96.83,57952.0,6.180935660435815,0.9833333333333333,60.0,0.016666666666666666,0.25,-0.49499999999999744,-272.0
21439,80.0,598.8,96.08,57532.0,6.232306411323896,1.0,60.0,0.016666666666666666,0.2999999999999545,-0.75,-420.0
21469,20.0,361.16666666666663,178.41333333333333,64436.666666666664,2.024325536208056,0.0,60.0,0.05,0.26666666666670835,0.3433333333333337,171.66666666667152
21469,21.0,361.43333333333334,178.75666666666666,64608.333333333336,2.0219292520558674,0.016666666666666666,60.0,0.05,0.26666666666667993,0.3433333333333337,171.66666666666788
21469,22.0,361.7,179.1,64780.0,2.019542155220547,0.03333333333333333,60.0,0.04,0.3083333333333087,0.1841666666666697,121.58333333333212
