txn_id,car_name,nominal_kwh,usable_kwh,label_soh_abs,label_soh,soc_min_full,soc_max_full,delta_soc_full,soc_min_20_80,soc_max_20_80,delta_soc_20_80,dSOC_dt_mean,dSOC_dt_max,start_ts,end_ts,connector,seq_len
24130,BYD M6 Performance,55.4,56.92481388888889,1.0275237164059368,1.0275237164059368,0.0,84.0,84.0,20.0,80.0,60.0,0.05893543816743226,0.41666667080587816,2025-05-23 04:45:00,2025-05-23 05:25:00,628885,61
24183,BYD Atto 3 Premium,60.48,64.06285416666667,1.0592403136022928,1.05,13.0,100.0,87.0,20.0,80.0,60.0,0.024316939890710383,0.03333333333333333,2025-05-23 13:16:00,2025-05-23 14:28:00,363013,61
24188,BYD Dolphin GLX,44.9,62.25905208333333,1.3866158593170008,1.05,8.0,100.0,92.0,20.0,80.0,60.0,0.03474499089253188,0.05,2025-05-23 13:25:00,2025-05-23 14:26:00,351899,61
24193,BYD M6 Performance,55.4,41.02093750000001,0.7404501353790616,0.7404501353790616,0.0,99.0,99.0,20.0,80.0,60.0,0.23614332044959793,0.6666666666666666,2025-05-23 14:34:00,2025-05-23 15:22:00,628885,61
24195,BYD M6 Performance,55.4,29.002807648622138,0.5235163835491361,0.7,0.0,100.0,100.0,20.0,80.0,60.0,0.4412463223168649,0.8500000506639511,2025-05-23 15:00:00,2025-05-23 15:54:00,628886,61
24197,BYD Dolphin GLX,44.9,37.89351547410074,0.8439535740334241,0.8439535740334241,0.0,94.0,94.0,20.0,80.0,60.0,0.27201264497913036,0.7166666922966648,2025-05-23 15:33:00,2025-05-23 16:24:00,628885,61
24269,BYD Atto 3 Premium,60.48,66.40990277777777,1.0980473342886536,1.05,18.0,100.0,82.0,20.0,80.0,60.0,0.023770491803278688,0.03333333333333333,2025-05-24 09:04:00,2025-05-24 10:13:00,699539,61
24276,BYD Dolphin GLX,44.9,60.947628472222235,1.3574082065082904,1.05,16.0,100.0,84.0,20.0,80.0,60.0,0.027140255009107467,0.03333333333333333,2025-05-24 09:47:00,2025-05-24 10:51:00,363012,61
24294,BYD Dolphin GLX,44.9,22.137958536746392,0.49305030148655665,0.7,0.0,100.0,100.0,20.0,80.0,60.0,0.6385798323109892,0.9833334251576086,2025-05-24 12:10:00,2025-05-24 12:46:00,628886,61
24405,BYD M6 Performance,55.4,61.16427777777779,1.1040483353389494,1.05,8.0,100.0,92.0,20.0,80.0,60.0,0.031056466302367945,0.03333333333333333,2025-05-25 11:38:00,2025-05-25 12:39:00,1362797,61
24421,BYD Dolphin GLX,44.9,59.68594876085046,1.329308435653685,1.05,0.0,98.0,98.0,20.0,80.0,60.0,0.03239774783415564,0.34999999165534995,2025-05-25 14:30:00,2025-05-25 15:28:00,628886,61
24428,BYD M6 Performance,55.4,35.08065409076672,0.6332248030824318,0.7,0.0,100.0,100.0,20.0,80.0,60.0,0.34275956264419066,0.7666667093171038,2025-05-25 15:32:00,2025-05-25 16:18:00,628886,61
24519,BYD M6 Performance,55.4,27.09402122285711,0.4890617549252186,0.7,0.0,80.0,80.0,20.0,80.0,60.0,0.5134400238052806,0.9000001502037299,2025-05-26 11:31:00,2025-05-26 11:50:00,628886,61
24547,BYD M6 Performance,55.4,42.77009360659938,0.7720233502996279,0.7720233502996279,0.0,100.0,100.0,20.0,80.0,60.0,0.20617906563891172,0.6333333584997399,2025-05-26 18:50:00,2025-05-26 19:40:00,628886,61
24562,BYD Atto 3 Premium,60.48,64.20867361111111,1.0616513493900648,1.05,1.0,100.0,99.0,20.0,80.0,60.0,0.02431693989071038,0.03333333333333333,2025-05-27 01:28:00,2025-05-27 02:45:00,702618,61
24581,BYD Dolphin GLX,44.9,54.33435983503958,1.2101193727180308,1.05,0.0,89.0,89.0,20.0,80.0,60.0,0.06768149916835267,0.4333333367771573,2025-05-27 03:21:00,2025-05-27 04:05:00,628885,61
24609,BYD M6 Performance,55.4,33.41367119984568,0.6031348592029906,0.7,0.0,100.0,100.0,20.0,80.0,60.0,0.38177391175049263,0.8,2025-05-27 07:21:00,2025-05-27 08:06:00,628885,61
24695,BYD Dolphin GLX,44.9,48.703329861111115,1.084706678421183,1.05,8.0,100.0,92.0,20.0,80.0,60.0,0.029690346083788705,0.03333333333333333,2025-05-28 01:32:00,2025-05-28 02:36:00,363012,61
24712,BYD Seal Advanced,61.44,50.260930555555554,0.818048999927662,0.818048999927662,13.0,99.0,86.0,20.0,80.0,60.0,0.0329872495446266,0.05,2025-05-28 04:10:00,2025-05-28 05:09:00,363013,61
24727,BYD M6 Performance,55.4,12.478693387869946,0.2252471730662445,0.7,0.0,99.0,99.0,20.0,80.0,60.0,0.8976241341740012,1.1333334774441373,2025-05-28 05:29:00,2025-05-28 06:00:00,628886,61
24734,BYD Seal Advanced,61.44,73.55740277777778,1.1972233525028937,1.05,11.0,84.0,73.0,20.0,80.0,60.0,0.019398907103825132,0.03333333333333333,2025-05-28 06:36:00,2025-05-28 07:38:00,363012,61
